44.0679	248.1698	P685
44.2521	248.845	P686
46.1096	237.6454	P687
46.0301	237.8358	P688
46.1896	237.6394	P689
46.18	237.8101	P690
46.2315	237.773	P691
46.2245	237.8158	P692
46.2103	237.7977	P693
46.2996	237.8181	P694
46.199	237.8358	P695
46.1969	237.8484	P696
46.1876	237.8234	P697
46.1735	237.8394	P698
46.1898	237.7968	P699
46.1781	237.7826	P700
46.1946	237.8666	P701
46.3002	237.6544	P702
46.1453	237.8038	P703
46.173	237.6894	P705
45.0435	247.4759	P706
44.7188	248.1628	P707
44.9575	248.9276	P712
45.2178	248.211	P719
43.3925	236.1086	P732
42.442	235.5867	P733
42.0766	235.7067	P734
42.6916	236.769	P735
42.5798	238.1199	P736
42.7271	237.3904	P737
42.5461	240.3413	P738
45.3445	238.3273	P791
46.2446	237.8631	P792
47.7592	241.2545	P813
47.7592	241.2546	P814
47.9372	235.4428	P815
47.9371	235.4429	P816
42.8619	235.9461	P820
43.1446	236.571	P821
42.4935	237.4117	P822
45.5376	236.8426	P823
47.2128	235.7954	PABH
47.1721	237.4292	PCOL
44.9191	236.6722	PCS2
45.6659	241.2431	PDTN
45.5969	237.3908	PDXA
45.5665	237.4185	PDXB
47.9817	237.7919	PER1
47.8985	237.7178	PFLD
48.6485	236.5489	PGC5
45.5183	238.4363	PKDL
46.5998	238.323	PKWD
46.7339	242.8069	PLMN
44.1321	240.0332	PLNA
47.6638	245.8861	PLS5
47.6638	245.8857	PLS6
43.9907	238.3133	PMAR
48.1015	236.5847	PNCL
45.6696	241.2085	PNDL
46.8591	238.3574	PNHG
46.859	238.3574	PNHR
48.0793	236.9549	PNNL
49.5008	240.4061	PNTC
44.3121	239.1554	PNVL
46.4799	242.3683	POME
44.0969	237.9602	POTH
47.7547	237.3328	POUL
50.8713	245.7071	PRD2
50.871	245.7061	PRD3
50.8714	245.7065	PRDS
47.3914	237.3905	PRDY
46.2157	240.2092	PRSR
47.4514	237.6798	PSEA
42.7548	237.5105	PSPT
48.1168	236.5056	PTAA
49.2563	235.139	PTAL
42.8696	247.6281	PTIG
48.5443	235.5869	PTRF
45.9392	240.3902	PTSN
47.4996	237.9919	PUPU
47.1916	237.7402	PYLP
44.3381	247.674	PZCG
49.7357	247.1993	QLTP
47.7751	239.0344	QMAR
50.1325	234.6692	QUAD
49.3459	235.557	QUL2
42.9545	236.6378	RDL2
44.2598	238.8521	REDM
43.701	235.8922	REED
50.9892	241.8024	REVE
46.2774	240.7223	RIC2
48.9644	240.587	RKD1
44.2598	238.8521	RMDB
46.7495	239.2077	RMRK
47.0196	237.6538	ROKY
47.3875	237.6252	RPT5
47.3872	237.625	RPT6
48.6494	241.2659	RPUB
43.235	236.6406	RSBG
48.2175	243.738	RYA1
46.6841	236.2696	RYMD
51.0794	245.8674	SA10
48.5667	236.5793	SAC4
50.6629	240.6383	SALM
47.5399	237.9668	SAMM
46.9657	236.4588	SATS
51.0692	245.6486	SBNK
46.9509	239.2754	SC00
48.5462	236.9924	SC02
47.8166	236.2943	SC03
48.9232	236.2959	SC04
50.8753	245.9926	SCAL
48.4179	237.6628	SCMV
47.687	237.7437	SEAI
45.9842	236.0776	SEAS
47.654	237.6905	SEAT
48.5042	237.7611	SEDK
48.5216	237.7762	SEDR
46.2003	237.809	SEPR
48.0914	236.8865	SEQM
47.216	236.8886	SHLT
49.3475	233.7401	SHPB
45.0991	248.138	SHPM
45.4643	238.4712	SHRK
45.6942	238.116	SKCO
48.4334	237.6575	SKGT
